order_id,customer_id,order_date,payment_method
ORD22889,CUST1523,2025-08-22,UPI
ORD22890,CUST3882,2023-10-27,NetBanking
ORD22891,CUST4752,2023-11-18,UPI
ORD22892,CUST1964,2023-04-02,NetBanking
ORD22893,CUST5255,2023-03-24,COD
ORD22894,CUST2556,2023-03-04,Card
ORD22895,CUST4855,2023-09-14,UPI
ORD22896,CUST4842,2023-04-03,Card
ORD22897,CUST5558,2023-05-10,COD
ORD22898,CUST3593,2025-01-15,COD
ORD22899,CUST2687,2023-06-25,Card
ORD22900,CUST1334,2025-04-07,UPI
ORD22901,CUST1035,2023-05-03,UPI
ORD22902,CUST1194,2023-12-21,COD
ORD22903,CUST3564,2023-01-16,Card
ORD22904,CUST3921,2024-02-01,Card
ORD22905,CUST1678,2022-12-29,UPI
ORD22906,CUST2344,2024-04-26,COD
ORD22907,CUST3322,2024-04-08,Card
ORD22908,CUST5016,2024-10-15,Card
ORD22909,CUST2816,2025-03-14,Card
ORD22910,CUST5760,2025-04-30,Card
ORD22911,CUST2695,2025-10-02,UPI
ORD22912,CUST1343,2024-09-30,NetBanking
ORD22913,CUST4432,2025-06-10,NetBanking
ORD22914,CUST1527,2024-10-04,NetBanking
ORD22915,CUST2787,2023-01-17,Card
ORD22916,CUST2629,2024-07-15,UPI
ORD22917,CUST2922,2022-11-30,Card
ORD22918,CUST2887,2023-04-16,UPI
ORD22919,CUST5016,2023-07-03,Card
ORD22920,CUST4508,2025-10-04,Card
ORD22921,CUST4139,2025-01-31,Card
ORD22922,CUST4826,2025-03-07,NetBanking
ORD22923,CUST4394,2024-05-06,Card
ORD22924,CUST1001,2023-05-15,Card
ORD22925,CUST2483,2024-10-24,COD
ORD22926,CUST2624,2025-03-28,Card
ORD22927,CUST5533,2024-09-21,UPI
ORD22928,CUST1863,2023-02-08,COD
ORD22929,CUST1832,2023-01-07,UPI
ORD22930,CUST3256,2024-05-04,COD
ORD22931,CUST2375,2024-11-15,NetBanking
ORD22932,CUST5701,2025-10-05,NetBanking
ORD22933,CUST3686,2025-11-01,COD
ORD22934,CUST2170,2024-01-03,NetBanking
ORD22935,CUST2242,2024-03-18,Card
ORD22936,CUST2512,2025-08-11,UPI
ORD22937,CUST1745,2023-03-21,Card
ORD22938,CUST2655,2025-08-10,COD
ORD22939,CUST2362,2023-01-22,COD
ORD22940,CUST1741,2024-05-18,UPI
ORD22941,CUST5149,2023-08-21,UPI
ORD22942,CUST5860,2025-04-08,NetBanking
ORD22943,CUST1218,2024-12-03,COD
ORD22944,CUST5798,2025-07-09,Card
ORD22945,CUST4912,2025-08-18,NetBanking
ORD22946,CUST1631,2025-01-11,UPI
ORD22947,CUST1890,2025-09-22,Card
ORD22948,CUST3589,2025-03-12,COD
ORD22949,CUST2401,2025-05-11,COD
ORD22950,CUST3744,2025-09-01,UPI
ORD22951,CUST1051,2025-10-31,NetBanking
ORD22952,CUST3799,2022-12-02,Card
ORD22953,CUST5445,2023-05-02,COD
ORD22954,CUST3784,2025-04-20,UPI
ORD22955,CUST2863,2024-11-13,NetBanking
ORD22956,CUST1701,2023-10-14,Card
ORD22957,CUST3244,2024-07-13,COD
ORD22958,CUST1025,2023-01-20,Card
ORD22959,CUST3044,2025-01-31,Card
ORD22960,CUST4510,2025-06-07,NetBanking
ORD22961,CUST3740,2023-03-22,COD
ORD22962,CUST3326,2023-03-15,COD
ORD22963,CUST2346,2023-10-31,COD
ORD22964,CUST5036,2023-06-25,COD
ORD22965,CUST2660,2022-12-12,UPI
ORD22966,CUST1424,2023-12-26,NetBanking
ORD22967,CUST5228,2024-10-13,NetBanking
ORD22968,CUST4878,2024-10-20,Card
ORD22969,CUST4093,2024-03-23,COD
ORD22970,CUST5330,2023-08-21,Card
ORD22971,CUST4261,2023-03-18,UPI
ORD22972,CUST3897,2023-03-12,NetBanking
ORD22973,CUST4061,2023-02-19,COD
ORD22974,CUST2913,2024-02-03,NetBanking
ORD22975,CUST5195,2025-09-12,NetBanking
ORD22976,CUST3979,2023-12-31,NetBanking
ORD22977,CUST3470,2023-12-09,UPI
ORD22978,CUST1243,2023-05-19,UPI
ORD22979,CUST3662,2023-09-03,NetBanking
ORD22980,CUST5199,2023-12-15,UPI
ORD22981,CUST5680,2024-06-27,NetBanking
ORD22982,CUST3409,2023-10-22,UPI
ORD22983,CUST2999,2025-11-11,COD
ORD22984,CUST2600,2024-05-01,COD
ORD22985,CUST3857,2023-03-14,COD
ORD22986,CUST5648,2025-03-11,Card
ORD22987,CUST1083,2025-05-03,UPI
ORD22988,CUST3159,2025-11-02,UPI
ORD22989,CUST2787,2023-12-10,Card
ORD22990,CUST2810,2024-07-23,COD
ORD22991,CUST1961,2023-06-13,UPI
ORD22992,CUST4922,2023-07-16,UPI
ORD22993,CUST5327,2025-06-15,NetBanking
ORD22994,CUST2069,2025-02-19,Card
ORD22995,CUST2851,2025-02-04,Card
ORD22996,CUST3081,2024-09-17,NetBanking
ORD22997,CUST5646,2023-08-24,NetBanking
ORD22998,CUST4847,2024-06-27,NetBanking
ORD22999,CUST1152,2023-08-09,Card
ORD23000,CUST4818,2024-12-02,UPI
ORD23001,CUST4923,2023-08-03,COD
ORD23002,CUST1798,2024-06-21,NetBanking
ORD23003,CUST5023,2023-12-14,NetBanking
ORD23004,CUST5716,2024-08-28,COD
ORD23005,CUST3873,2022-11-29,NetBanking
ORD23006,CUST2515,2025-02-04,NetBanking
ORD23007,CUST5710,2024-01-19,Card
ORD23008,CUST4504,2024-06-24,UPI
ORD23009,CUST4866,2024-08-23,Card
ORD23010,CUST2674,2025-07-22,COD
ORD23011,CUST4809,2023-02-15,COD
ORD23012,CUST4260,2024-11-10,NetBanking
ORD23013,CUST4948,2024-11-18,NetBanking
ORD23014,CUST3513,2023-02-13,Card
ORD23015,CUST1815,2023-01-27,COD
ORD23016,CUST2021,2024-07-26,COD
ORD23017,CUST2533,2023-10-29,UPI
ORD23018,CUST2750,2025-02-06,UPI
ORD23019,CUST5113,2024-11-06,COD
ORD23020,CUST2657,2025-01-28,Card
ORD23021,CUST4676,2025-07-16,UPI
ORD23022,CUST4042,2024-06-16,NetBanking
ORD23023,CUST3965,2023-03-16,NetBanking
ORD23024,CUST1144,2025-08-25,UPI
ORD23025,CUST4894,2025-05-15,NetBanking
ORD23026,CUST3493,2023-01-12,UPI
ORD23027,CUST3073,2024-01-03,Card
ORD23028,CUST3134,2024-11-07,Card
ORD23029,CUST1549,2023-12-04,UPI
ORD23030,CUST5963,2024-11-11,Card
ORD23031,CUST2370,2023-02-05,NetBanking
ORD23032,CUST4421,2024-10-21,Card
ORD23033,CUST3297,2025-11-09,UPI
ORD23034,CUST3701,2023-02-23,Card
ORD23035,CUST5446,2023-10-26,NetBanking
ORD23036,CUST1003,2025-06-22,NetBanking
ORD23037,CUST3935,2023-10-23,Card
ORD23038,CUST1883,2024-06-25,UPI
ORD23039,CUST5525,2025-11-21,COD
ORD23040,CUST3495,2023-12-21,COD
ORD23041,CUST2127,2024-08-09,Card
ORD23042,CUST5955,2025-10-05,NetBanking
ORD23043,CUST1484,2023-12-02,Card
ORD23044,CUST1383,2024-03-11,Card
ORD23045,CUST5641,2025-07-29,Card
ORD23046,CUST2795,2024-07-05,NetBanking
ORD23047,CUST2649,2023-01-13,UPI
ORD23048,CUST2944,2023-08-06,UPI
ORD23049,CUST5332,2025-09-03,UPI
ORD23050,CUST1705,2024-12-05,NetBanking
ORD23051,CUST5608,2023-04-04,NetBanking
ORD23052,CUST3735,2023-10-08,NetBanking
ORD23053,CUST2917,2023-03-24,NetBanking
ORD23054,CUST2577,2023-01-14,UPI
ORD23055,CUST2120,2024-07-31,COD
ORD23056,CUST2034,2023-12-26,Card
ORD23057,CUST5314,2024-08-19,COD
ORD23058,CUST1807,2025-01-09,UPI
ORD23059,CUST5157,2025-10-14,UPI
ORD23060,CUST5939,2025-03-12,Card
ORD23061,CUST2532,2024-09-11,Card
ORD23062,CUST3340,2024-05-24,Card
ORD23063,CUST5676,2023-10-14,UPI
ORD23064,CUST4924,2023-02-01,COD
ORD23065,CUST3695,2024-01-02,COD
ORD23066,CUST4583,2023-12-22,Card
ORD23067,CUST5067,2025-10-06,COD
ORD23068,CUST1800,2025-06-02,UPI
ORD23069,CUST1662,2024-10-18,NetBanking
ORD23070,CUST3474,2025-02-27,NetBanking
ORD23071,CUST1129,2024-01-22,NetBanking
ORD23072,CUST3022,2025-04-09,Card
ORD23073,CUST3705,2024-08-25,UPI
ORD23074,CUST2310,2023-11-26,Card
ORD23075,CUST4266,2024-01-28,UPI
ORD23076,CUST3006,2025-09-02,Card
ORD23077,CUST3262,2024-01-07,COD
ORD23078,CUST2541,2023-06-28,Card
ORD23079,CUST5361,2024-07-19,COD
ORD23080,CUST4042,2024-03-20,UPI
ORD23081,CUST5548,2023-05-26,UPI
ORD23082,CUST2792,2023-09-12,Card
ORD23083,CUST5921,2023-07-17,Card
ORD23084,CUST3947,2025-03-29,COD
ORD23085,CUST5021,2023-05-21,Card
ORD23086,CUST3189,2023-08-08,Card
ORD23087,CUST2644,2023-07-24,NetBanking
ORD23088,CUST1025,2023-10-28,COD
ORD23089,CUST2657,2023-11-14,NetBanking
ORD23090,CUST1548,2024-05-22,NetBanking
ORD23091,CUST2986,2023-02-28,COD
ORD23092,CUST2324,2024-11-30,UPI
ORD23093,CUST2473,2024-12-16,NetBanking
ORD23094,CUST4142,2025-03-11,UPI
ORD23095,CUST2744,2024-07-04,COD
ORD23096,CUST4735,2023-05-13,COD
ORD23097,CUST1389,2024-12-16,NetBanking
ORD23098,CUST5373,2023-10-14,COD
ORD23099,CUST1725,2024-04-28,Card
ORD23100,CUST4648,2024-02-09,COD
ORD23101,CUST2736,2024-04-30,COD
ORD23102,CUST1706,2024-01-24,UPI
ORD23103,CUST4282,2025-10-08,UPI
ORD23104,CUST3165,2022-11-25,NetBanking
ORD23105,CUST4429,2023-10-28,Card
ORD23106,CUST3867,2025-03-05,COD
ORD23107,CUST2252,2024-07-20,COD
ORD23108,CUST3314,2025-11-17,NetBanking
ORD23109,CUST4677,2023-08-19,NetBanking
ORD23110,CUST1990,2023-03-21,Card
ORD23111,CUST5185,2023-02-18,COD
ORD23112,CUST2474,2024-09-27,UPI
ORD23113,CUST3566,2024-04-15,Card
ORD23114,CUST1824,2025-10-26,COD
ORD23115,CUST2052,2023-12-12,COD
ORD23116,CUST5357,2023-12-09,UPI
ORD23117,CUST1442,2025-06-28,NetBanking
ORD23118,CUST3164,2024-06-30,NetBanking
ORD23119,CUST3456,2024-04-09,UPI
ORD23120,CUST3462,2025-09-01,NetBanking
ORD23121,CUST3933,2023-06-22,COD
ORD23122,CUST4340,2025-11-03,Card
ORD23123,CUST2396,2023-11-22,UPI
ORD23124,CUST1210,2024-08-15,COD
ORD23125,CUST4223,2024-12-24,UPI
ORD23126,CUST5921,2025-03-10,Card
ORD23127,CUST5280,2023-04-28,UPI
ORD23128,CUST1943,2025-10-18,COD
ORD23129,CUST1478,2024-11-28,COD
ORD23130,CUST2974,2025-10-07,NetBanking
ORD23131,CUST3630,2023-01-07,NetBanking
ORD23132,CUST2801,2025-08-19,UPI
ORD23133,CUST5899,2024-09-04,NetBanking
ORD23134,CUST5083,2023-09-27,UPI
ORD23135,CUST5614,2024-04-24,NetBanking
ORD23136,CUST2076,2024-09-11,COD
ORD23137,CUST4446,2024-09-27,COD
ORD23138,CUST2090,2024-02-01,UPI
ORD23139,CUST2069,2023-04-30,UPI
ORD23140,CUST5916,2024-05-28,NetBanking
ORD23141,CUST5586,2023-11-12,Card
ORD23142,CUST3589,2025-10-11,COD
ORD23143,CUST1137,2023-08-20,Card
ORD23144,CUST2562,2025-08-09,NetBanking
ORD23145,CUST1318,2025-08-27,COD
ORD23146,CUST2925,2023-12-16,Card
ORD23147,CUST4280,2025-09-17,COD
ORD23148,CUST2273,2025-05-16,COD
ORD23149,CUST3152,2024-03-17,COD
ORD23150,CUST5644,2023-12-30,Card
ORD23151,CUST2361,2025-09-07,COD
ORD23152,CUST5824,2022-12-24,NetBanking
ORD23153,CUST1187,2025-04-01,UPI
ORD23154,CUST1538,2023-09-22,NetBanking
ORD23155,CUST3969,2025-06-14,UPI
ORD23156,CUST5743,2025-04-01,COD
ORD23157,CUST2472,2025-09-08,Card
ORD23158,CUST2500,2025-07-28,NetBanking
ORD23159,CUST2126,2024-09-10,NetBanking
ORD23160,CUST3858,2025-05-24,NetBanking
ORD23161,CUST5669,2023-05-23,NetBanking
ORD23162,CUST4363,2025-03-24,NetBanking
ORD23163,CUST1326,2025-02-07,Card
ORD23164,CUST4172,2023-05-20,COD
ORD23165,CUST1006,2023-01-31,COD
ORD23166,CUST1506,2024-05-14,COD
ORD23167,CUST2148,2023-04-06,COD
ORD23168,CUST5204,2024-12-12,NetBanking
ORD23169,CUST5742,2025-01-07,COD
ORD23170,CUST5455,2025-11-03,UPI
ORD23171,CUST1048,2022-12-19,UPI
ORD23172,CUST2743,2024-09-12,NetBanking
ORD23173,CUST3612,2025-05-15,UPI
ORD23174,CUST4980,2023-08-10,UPI
ORD23175,CUST3227,2023-09-12,COD
ORD23176,CUST1042,2023-05-14,COD
ORD23177,CUST4073,2023-06-18,NetBanking
ORD23178,CUST2951,2024-12-10,Card
ORD23179,CUST4404,2024-05-29,NetBanking
ORD23180,CUST4832,2024-05-20,UPI
ORD23181,CUST3656,2025-02-04,COD
ORD23182,CUST3803,2025-06-18,NetBanking
ORD23183,CUST2551,2024-11-15,NetBanking
ORD23184,CUST4117,2023-01-15,Card
ORD23185,CUST2848,2024-05-09,UPI
ORD23186,CUST2531,2023-08-07,NetBanking
ORD23187,CUST2356,2025-07-23,Card
ORD23188,CUST5242,2023-03-25,NetBanking
ORD23189,CUST3592,2025-05-14,UPI
ORD23190,CUST3250,2023-05-12,COD
ORD23191,CUST3169,2023-07-05,Card
ORD23192,CUST2141,2023-07-02,COD
ORD23193,CUST2032,2024-07-10,NetBanking
ORD23194,CUST3066,2025-09-14,COD
ORD23195,CUST4824,2024-09-08,NetBanking
ORD23196,CUST2648,2023-11-15,Card
ORD23197,CUST1167,2025-08-17,NetBanking
ORD23198,CUST4938,2022-11-26,UPI
ORD23199,CUST3575,2023-12-03,COD
ORD23200,CUST2532,2024-06-16,UPI
ORD23201,CUST5825,2023-08-30,Card
ORD23202,CUST3772,2024-07-14,NetBanking
ORD23203,CUST4038,2023-10-06,Card
ORD23204,CUST2277,2025-06-01,NetBanking
ORD23205,CUST4640,2023-01-21,NetBanking
ORD23206,CUST1538,2024-05-16,NetBanking
ORD23207,CUST1692,2025-11-01,UPI
ORD23208,CUST5731,2024-08-28,NetBanking
ORD23209,CUST4537,2024-10-26,COD
ORD23210,CUST2549,2024-07-27,COD
ORD23211,CUST2602,2023-09-23,UPI
ORD23212,CUST3130,2025-08-23,COD
ORD23213,CUST2802,2024-05-12,NetBanking
ORD23214,CUST4922,2024-11-27,UPI
ORD23215,CUST5511,2025-10-06,COD
ORD23216,CUST2454,2025-11-16,NetBanking
ORD23217,CUST1867,2022-12-22,COD
ORD23218,CUST1165,2025-09-09,UPI
ORD23219,CUST4749,2023-10-28,Card
ORD23220,CUST2877,2024-11-27,COD
ORD23221,CUST4141,2025-10-25,COD
ORD23222,CUST4612,2023-04-28,COD
ORD23223,CUST4789,2025-05-14,NetBanking
ORD23224,CUST5254,2024-04-07,NetBanking
ORD23225,CUST1381,2023-01-24,UPI
ORD23226,CUST3270,2023-07-19,NetBanking
ORD23227,CUST2607,2023-03-31,Card
ORD23228,CUST4444,2023-02-19,Card
ORD23229,CUST2632,2023-03-01,COD
ORD23230,CUST3742,2023-01-15,UPI
ORD23231,CUST1088,2024-04-21,NetBanking
ORD23232,CUST2384,2025-06-23,Card
ORD23233,CUST3664,2025-06-29,COD
ORD23234,CUST2442,2024-05-12,NetBanking
ORD23235,CUST2572,2025-05-27,Card
ORD23236,CUST5289,2025-05-23,COD
ORD23237,CUST3642,2024-10-27,COD
ORD23238,CUST4046,2023-02-11,UPI
ORD23239,CUST4817,2023-02-24,NetBanking
ORD23240,CUST3472,2023-08-23,NetBanking
ORD23241,CUST3442,2025-08-17,UPI
ORD23242,CUST1722,2024-01-12,COD
ORD23243,CUST3344,2024-11-07,COD
ORD23244,CUST1651,2025-11-13,COD
ORD23245,CUST5174,2023-11-29,Card
ORD23246,CUST2276,2023-03-21,NetBanking
ORD23247,CUST4256,2023-12-05,Card
ORD23248,CUST1274,2023-10-20,UPI
ORD23249,CUST5944,2024-07-31,COD
ORD23250,CUST1157,2024-05-12,COD
ORD23251,CUST1595,2024-10-23,Card
ORD23252,CUST1907,2025-11-08,Card
ORD23253,CUST2815,2024-12-01,COD
ORD23254,CUST3098,2024-05-15,COD
ORD23255,CUST1570,2023-06-13,COD
ORD23256,CUST2727,2023-01-07,NetBanking
ORD23257,CUST5785,2023-09-07,COD
ORD23258,CUST2331,2024-07-20,NetBanking
ORD23259,CUST4643,2025-06-29,COD
ORD23260,CUST5975,2024-12-01,UPI
ORD23261,CUST5535,2024-11-08,Card
ORD23262,CUST2651,2024-12-24,Card
ORD23263,CUST4835,2025-01-11,COD
ORD23264,CUST2329,2024-12-15,NetBanking
ORD23265,CUST4015,2024-04-07,UPI
ORD23266,CUST1344,2025-01-14,COD
ORD23267,CUST5318,2024-09-18,UPI
ORD23268,CUST4168,2025-10-10,COD
ORD23269,CUST3409,2025-05-16,UPI
ORD23270,CUST3562,2024-12-18,Card
ORD23271,CUST4577,2024-10-31,Card
ORD23272,CUST4798,2023-05-08,NetBanking
ORD23273,CUST3946,2023-12-30,UPI
ORD23274,CUST5762,2024-04-27,COD
ORD23275,CUST2276,2023-09-25,NetBanking
ORD23276,CUST1422,2025-11-16,UPI
ORD23277,CUST3251,2023-11-15,NetBanking
ORD23278,CUST2763,2025-06-25,UPI
ORD23279,CUST3875,2024-08-28,COD
ORD23280,CUST4990,2024-01-12,UPI
ORD23281,CUST4740,2023-04-01,Card
ORD23282,CUST5324,2025-08-27,Card
ORD23283,CUST3804,2023-11-07,COD
ORD23284,CUST4339,2025-04-18,UPI
ORD23285,CUST2627,2023-12-20,NetBanking
ORD23286,CUST1236,2023-04-12,UPI
ORD23287,CUST2462,2023-07-07,NetBanking
ORD23288,CUST4089,2025-03-07,NetBanking
ORD23289,CUST1161,2024-12-02,Card
ORD23290,CUST3247,2024-04-17,Card
ORD23291,CUST1842,2024-11-12,COD
ORD23292,CUST4157,2025-01-06,Card
ORD23293,CUST2618,2023-07-30,NetBanking
ORD23294,CUST2091,2024-11-26,UPI
ORD23295,CUST1168,2025-11-20,COD
ORD23296,CUST5616,2023-12-07,NetBanking
ORD23297,CUST3943,2024-05-24,NetBanking
ORD23298,CUST4271,2023-04-18,NetBanking
ORD23299,CUST1642,2024-06-11,UPI
ORD23300,CUST3508,2025-02-21,COD
ORD23301,CUST1605,2023-09-17,NetBanking
ORD23302,CUST2677,2025-08-01,NetBanking
ORD23303,CUST2383,2023-11-24,COD
ORD23304,CUST5601,2025-08-21,Card
ORD23305,CUST5295,2023-01-06,Card
ORD23306,CUST4660,2024-11-17,NetBanking
ORD23307,CUST5531,2023-10-05,Card
ORD23308,CUST2545,2023-07-21,COD
ORD23309,CUST3689,2023-09-21,COD
ORD23310,CUST2070,2025-08-06,NetBanking
ORD23311,CUST2543,2024-02-08,NetBanking
ORD23312,CUST2677,2023-05-08,Card
ORD23313,CUST3340,2024-03-06,Card
ORD23314,CUST3294,2024-04-07,Card
ORD23315,CUST3672,2023-04-13,COD
ORD23316,CUST2158,2023-03-08,UPI
ORD23317,CUST4259,2025-04-20,COD
ORD23318,CUST5999,2025-10-30,UPI
ORD23319,CUST2827,2024-03-02,UPI
ORD23320,CUST1647,2023-10-25,Card
ORD23321,CUST5777,2022-12-22,Card
ORD23322,CUST1330,2024-10-11,NetBanking
ORD23323,CUST2295,2023-12-23,COD
ORD23324,CUST4875,2024-09-21,UPI
ORD23325,CUST4141,2023-12-21,Card
ORD23326,CUST4254,2024-05-30,Card
ORD23327,CUST2762,2023-12-27,UPI
ORD23328,CUST3976,2025-02-11,NetBanking
ORD23329,CUST2017,2023-03-19,Card
ORD23330,CUST2574,2023-08-11,UPI
ORD23331,CUST1344,2023-08-18,Card
ORD23332,CUST2326,2025-08-15,Card
ORD23333,CUST4290,2023-07-03,Card
ORD23334,CUST3962,2025-10-28,COD
ORD23335,CUST3459,2025-08-02,NetBanking
ORD23336,CUST3255,2024-05-26,Card
ORD23337,CUST5177,2024-05-23,NetBanking
ORD23338,CUST5373,2023-06-11,NetBanking
ORD23339,CUST3809,2024-06-17,UPI
ORD23340,CUST5098,2024-02-03,NetBanking
ORD23341,CUST1772,2025-01-13,Card
ORD23342,CUST3631,2023-03-21,NetBanking
ORD23343,CUST5070,2025-01-27,COD
ORD23344,CUST4079,2024-06-22,NetBanking
ORD23345,CUST5686,2024-07-27,Card
ORD23346,CUST3799,2025-09-06,NetBanking
ORD23347,CUST1800,2023-08-27,Card
ORD23348,CUST3501,2024-11-27,COD
ORD23349,CUST4828,2023-04-11,NetBanking
ORD23350,CUST5020,2023-04-17,Card
ORD23351,CUST3711,2024-09-18,COD
ORD23352,CUST2801,2025-04-27,COD
ORD23353,CUST1987,2025-03-14,UPI
ORD23354,CUST1046,2023-06-04,NetBanking
ORD23355,CUST1084,2025-06-19,COD
ORD23356,CUST2299,2025-10-31,UPI
ORD23357,CUST2005,2023-02-04,UPI
ORD23358,CUST4147,2024-04-02,Card
ORD23359,CUST1835,2023-08-22,COD
ORD23360,CUST5740,2023-06-30,NetBanking
ORD23361,CUST1730,2024-01-29,COD
ORD23362,CUST4152,2024-05-06,UPI
ORD23363,CUST4956,2025-09-05,UPI
ORD23364,CUST3390,2024-01-10,Card
ORD23365,CUST1217,2025-02-19,NetBanking
ORD23366,CUST2334,2024-01-15,Card
ORD23367,CUST4088,2023-07-14,NetBanking
ORD23368,CUST4064,2024-07-03,UPI
ORD23369,CUST2646,2025-08-05,COD
ORD23370,CUST1631,2025-11-05,Card
ORD23371,CUST1186,2024-04-28,COD
ORD23372,CUST2163,2024-02-07,NetBanking
ORD23373,CUST3598,2025-07-30,UPI
ORD23374,CUST1735,2024-03-10,COD
ORD23375,CUST4990,2024-02-23,NetBanking
ORD23376,CUST1896,2025-03-11,UPI
ORD23377,CUST2583,2024-05-10,UPI
ORD23378,CUST3582,2024-05-14,UPI
ORD23379,CUST1907,2023-11-21,Card
ORD23380,CUST5827,2023-09-16,COD
ORD23381,CUST5745,2023-11-02,NetBanking
ORD23382,CUST3883,2024-08-20,COD
ORD23383,CUST4540,2023-02-26,NetBanking
ORD23384,CUST4586,2024-09-04,NetBanking
ORD23385,CUST1419,2024-09-26,COD
ORD23386,CUST3485,2024-01-14,UPI
ORD23387,CUST3546,2025-02-04,COD
ORD23388,CUST2766,2025-03-25,Card
ORD23389,CUST5163,2025-08-23,Card
ORD23390,CUST1493,2024-09-08,COD
ORD23391,CUST1384,2022-12-12,UPI
ORD23392,CUST4363,2023-04-01,UPI
ORD23393,CUST3940,2023-04-27,NetBanking
ORD23394,CUST3174,2024-09-16,UPI
ORD23395,CUST3432,2023-01-20,Card
ORD23396,CUST4238,2025-03-28,NetBanking
ORD23397,CUST5226,2024-12-22,UPI
ORD23398,CUST1620,2025-11-13,COD
ORD23399,CUST3984,2024-12-15,Card
ORD23400,CUST1118,2023-09-28,UPI
ORD23401,CUST5832,2025-01-11,NetBanking
ORD23402,CUST4379,2025-06-02,UPI
ORD23403,CUST1532,2024-11-07,Card
ORD23404,CUST4260,2024-03-30,COD
ORD23405,CUST4139,2023-08-06,NetBanking
ORD23406,CUST2954,2024-04-18,UPI
ORD23407,CUST4105,2024-10-27,UPI
ORD23408,CUST2002,2024-12-18,COD
ORD23409,CUST4432,2025-09-11,Card
ORD23410,CUST1500,2023-05-19,Card
ORD23411,CUST2606,2025-09-28,Card
ORD23412,CUST3232,2024-02-02,COD
ORD23413,CUST5719,2023-08-22,NetBanking
ORD23414,CUST4950,2023-03-18,NetBanking
ORD23415,CUST5889,2023-02-06,UPI
ORD23416,CUST3709,2024-12-20,NetBanking
ORD23417,CUST1308,2024-04-12,NetBanking
ORD23418,CUST4432,2025-03-09,NetBanking
ORD23419,CUST5947,2023-07-16,NetBanking
ORD23420,CUST5749,2023-05-26,COD
ORD23421,CUST3094,2024-03-03,Card
ORD23422,CUST4123,2025-10-18,NetBanking
ORD23423,CUST1548,2023-10-02,COD
ORD23424,CUST4312,2023-03-06,UPI
ORD23425,CUST3273,2023-08-13,NetBanking
ORD23426,CUST1597,2025-02-13,Card
ORD23427,CUST4931,2024-02-06,Card
ORD23428,CUST5980,2023-05-23,COD
ORD23429,CUST1884,2023-02-22,Card
ORD23430,CUST4202,2025-06-12,NetBanking
ORD23431,CUST5907,2024-10-19,Card
ORD23432,CUST1714,2025-10-19,UPI
ORD23433,CUST5112,2024-01-06,COD
ORD23434,CUST2939,2025-01-29,NetBanking
ORD23435,CUST2135,2025-10-27,COD
ORD23436,CUST5731,2025-05-03,Card
ORD23437,CUST2338,2025-10-18,COD
ORD23438,CUST5709,2025-06-26,NetBanking
ORD23439,CUST4423,2023-07-15,Card
ORD23440,CUST2787,2025-09-06,NetBanking
ORD23441,CUST4631,2024-10-04,COD
ORD23442,CUST1178,2024-06-19,UPI
ORD23443,CUST5827,2023-02-13,NetBanking
ORD23444,CUST5959,2023-10-12,NetBanking
ORD23445,CUST1804,2024-03-04,Card
ORD23446,CUST3891,2024-05-29,Card
ORD23447,CUST3686,2024-02-01,Card
ORD23448,CUST5622,2023-10-11,UPI
ORD23449,CUST2322,2023-02-05,COD
ORD23450,CUST1099,2023-04-23,COD
ORD23451,CUST1768,2023-05-31,UPI
ORD23452,CUST1366,2025-01-10,Card
ORD23453,CUST2817,2024-05-21,COD
ORD23454,CUST5641,2025-06-14,Card
ORD23455,CUST5342,2023-12-30,NetBanking
ORD23456,CUST2824,2024-04-14,UPI
ORD23457,CUST3241,2023-06-18,UPI
ORD23458,CUST4451,2023-08-13,UPI
ORD23459,CUST4776,2024-08-17,COD
ORD23460,CUST2247,2022-11-27,NetBanking
ORD23461,CUST4744,2023-07-31,Card
ORD23462,CUST5530,2024-04-01,Card
ORD23463,CUST4585,2024-11-03,Card
ORD23464,CUST2188,2023-07-16,Card
ORD23465,CUST5340,2025-03-20,NetBanking
ORD23466,CUST5939,2024-05-16,Card
ORD23467,CUST1528,2023-06-14,COD
ORD23468,CUST2863,2023-12-23,Card
ORD23469,CUST4007,2022-12-17,NetBanking
ORD23470,CUST4895,2023-07-26,NetBanking
ORD23471,CUST5385,2024-02-01,COD
ORD23472,CUST1174,2024-01-14,Card
ORD23473,CUST3502,2025-04-08,Card
ORD23474,CUST4096,2025-11-03,Card
ORD23475,CUST2301,2023-05-18,UPI
ORD23476,CUST3053,2022-12-10,Card
ORD23477,CUST3673,2024-08-15,COD
ORD23478,CUST2822,2023-08-05,Card
ORD23479,CUST5898,2023-05-06,UPI
ORD23480,CUST2825,2025-03-22,COD
ORD23481,CUST4679,2024-05-06,COD
ORD23482,CUST1510,2023-04-29,UPI
ORD23483,CUST2306,2025-06-29,Card
ORD23484,CUST5384,2025-10-20,NetBanking
ORD23485,CUST1343,2024-08-22,Card
ORD23486,CUST4474,2025-06-09,Card
ORD23487,CUST1745,2025-06-03,NetBanking
ORD23488,CUST3532,2024-06-19,UPI
ORD23489,CUST1209,2025-07-13,NetBanking
ORD23490,CUST3340,2025-05-08,COD
ORD23491,CUST3847,2023-04-30,Card
ORD23492,CUST4660,2023-10-02,NetBanking
ORD23493,CUST5546,2025-09-14,NetBanking
ORD23494,CUST5606,2024-03-11,UPI
ORD23495,CUST1278,2023-10-22,NetBanking
