order_item_id,order_id,product_id,quantity,unit_price,total_price
ITEM119012,ORD10112,PROD1169,6,3218.73,19312.38
ITEM119013,ORD12466,PROD1055,4,3039.56,12158.24
ITEM119014,ORD23907,PROD1102,8,232.42,1859.36
ITEM119015,ORD17934,PROD1209,8,4542.21,36337.68
ITEM119016,ORD10274,PROD1247,5,1865.62,9328.1
ITEM119017,ORD11600,PROD1024,7,2129.47,14906.29
ITEM119018,ORD23448,PROD1171,4,4799.24,19196.96
ITEM119019,ORD21256,PROD1211,8,4093.38,32747.04
ITEM119020,ORD11767,PROD1142,2,3060.45,6120.9
ITEM119021,ORD24160,PROD1131,2,3587.01,7174.02
ITEM119022,ORD20688,PROD1083,10,3887.08,38870.8
ITEM119023,ORD14117,PROD1012,7,948.18,6637.26
ITEM119024,ORD16982,PROD1107,1,4785.24,4785.24
ITEM119025,ORD10402,PROD1041,9,3083.61,27752.49
ITEM119026,ORD13954,PROD1020,7,1132.25,7925.75
ITEM119027,ORD22600,PROD1253,2,1019.7,2039.4
ITEM119028,ORD11577,PROD1153,3,1694.42,5083.26
ITEM119029,ORD22610,PROD1018,1,1433.44,1433.44
ITEM119030,ORD21185,PROD1136,3,2226.64,6679.92
ITEM119031,ORD14097,PROD1181,10,1399.79,13997.9
ITEM119032,ORD11231,PROD1267,7,170.83,1195.81
ITEM119033,ORD12096,PROD1237,9,2037.32,18335.88
ITEM119034,ORD22879,PROD1292,9,2144.35,19299.15
ITEM119035,ORD10995,PROD1036,1,2558.66,2558.66
ITEM119036,ORD23859,PROD1045,10,2031.62,20316.2
ITEM119037,ORD10193,PROD1108,8,3704.03,29632.24
ITEM119038,ORD14387,PROD1144,10,754.84,7548.4
ITEM119039,ORD10812,PROD1288,9,3376.8,30391.2
ITEM119040,ORD10687,PROD1017,2,4469.71,8939.42
ITEM119041,ORD22113,PROD1249,6,3106.19,18637.14
ITEM119042,ORD12613,PROD1105,1,1349.39,1349.39
ITEM119043,ORD10157,PROD1092,10,4032.67,40326.7
ITEM119044,ORD13759,PROD1115,2,4280.26,8560.52
ITEM119045,ORD11967,PROD1131,8,3587.01,28696.08
ITEM119046,ORD17265,PROD1193,7,1804.61,12632.27
ITEM119047,ORD24164,PROD1299,9,3341.64,30074.76
ITEM119048,ORD17163,PROD1020,10,1132.25,11322.5
ITEM119049,ORD13141,PROD1235,1,1308.47,1308.47
ITEM119050,ORD16768,PROD1263,1,325.36,325.36
ITEM119051,ORD19803,PROD1214,10,740.61,7406.1
ITEM119052,ORD13469,PROD1231,8,666.04,5328.32
ITEM119053,ORD13239,PROD1005,5,3427.98,17139.9
ITEM119054,ORD14952,PROD1211,5,4093.38,20466.9
ITEM119055,ORD20370,PROD1296,10,2238.14,22381.4
ITEM119056,ORD17709,PROD1210,10,2893.65,28936.5
ITEM119057,ORD24750,PROD1075,3,4592.8,13778.4
ITEM119058,ORD19603,PROD1151,1,1760.09,1760.09
ITEM119059,ORD13761,PROD1244,2,1210.8,2421.6
ITEM119060,ORD11489,PROD1262,2,2076.04,4152.08
ITEM119061,ORD21972,PROD1252,8,4092.95,32743.6
ITEM119062,ORD12557,PROD1019,3,3243.18,9729.54
ITEM119063,ORD20864,PROD1254,4,1650.17,6600.68
ITEM119064,ORD16199,PROD1053,8,4782.41,38259.28
ITEM119065,ORD17670,PROD1134,1,626.82,626.82
ITEM119066,ORD20107,PROD1092,1,4032.67,4032.67
ITEM119067,ORD18744,PROD1081,8,3530.46,28243.68
ITEM119068,ORD23418,PROD1130,5,4864.62,24323.1
ITEM119069,ORD24726,PROD1230,10,2789.92,27899.2
ITEM119070,ORD13583,PROD1211,2,4093.38,8186.76
ITEM119071,ORD19154,PROD1256,9,1433.76,12903.84
ITEM119072,ORD10013,PROD1064,9,2746.66,24719.94
ITEM119073,ORD22950,PROD1054,5,2198.39,10991.95
ITEM119074,ORD18140,PROD1237,5,2037.32,10186.6
ITEM119075,ORD12497,PROD1162,7,2276.21,15933.47
ITEM119076,ORD10130,PROD1092,4,4032.67,16130.68
ITEM119077,ORD14602,PROD1145,10,1855.0,18550.0
ITEM119078,ORD23867,PROD1010,3,3169.27,9507.81
ITEM119079,ORD24327,PROD1122,9,4101.01,36909.09
ITEM119080,ORD10545,PROD1246,7,4265.88,29861.16
ITEM119081,ORD17684,PROD1005,9,3427.98,30851.82
ITEM119082,ORD21505,PROD1137,4,1346.58,5386.32
ITEM119083,ORD19838,PROD1004,10,2746.46,27464.6
ITEM119084,ORD24868,PROD1186,3,2078.45,6235.35
ITEM119085,ORD22032,PROD1290,7,4478.66,31350.62
ITEM119086,ORD22822,PROD1266,7,2406.44,16845.08
ITEM119087,ORD21041,PROD1083,8,3887.08,31096.64
ITEM119088,ORD11940,PROD1087,4,1199.25,4797.0
ITEM119089,ORD22310,PROD1232,2,1252.72,2505.44
ITEM119090,ORD21575,PROD1019,1,3243.18,3243.18
ITEM119091,ORD22006,PROD1072,5,1223.57,6117.85
ITEM119092,ORD19214,PROD1264,10,608.23,6082.3
ITEM119093,ORD17327,PROD1162,10,2276.21,22762.1
ITEM119094,ORD13836,PROD1089,5,3456.71,17283.55
ITEM119095,ORD16745,PROD1084,5,3372.26,16861.3
ITEM119096,ORD20391,PROD1230,4,2789.92,11159.68
ITEM119097,ORD22550,PROD1179,8,4238.13,33905.04
ITEM119098,ORD12159,PROD1299,2,3341.64,6683.28
ITEM119099,ORD19607,PROD1054,4,2198.39,8793.56
ITEM119100,ORD19368,PROD1204,10,2578.78,25787.8
ITEM119101,ORD13383,PROD1261,4,3207.74,12830.96
ITEM119102,ORD22066,PROD1176,4,2837.8,11351.2
ITEM119103,ORD23439,PROD1233,9,1847.95,16631.55
ITEM119104,ORD15064,PROD1297,7,1677.08,11739.56
ITEM119105,ORD22284,PROD1174,4,4789.55,19158.2
ITEM119106,ORD12933,PROD1207,1,1554.5,1554.5
ITEM119107,ORD13416,PROD1115,4,4280.26,17121.04
ITEM119108,ORD13224,PROD1248,1,1644.28,1644.28
ITEM119109,ORD21053,PROD1210,1,2893.65,2893.65
ITEM119110,ORD18919,PROD1241,3,599.63,1798.89
ITEM119111,ORD13177,PROD1174,6,4789.55,28737.3
ITEM119112,ORD23243,PROD1167,6,2295.54,13773.24
ITEM119113,ORD24471,PROD1133,8,667.35,5338.8
ITEM119114,ORD14420,PROD1229,8,1233.33,9866.64
ITEM119115,ORD21974,PROD1095,1,795.75,795.75
ITEM119116,ORD15635,PROD1147,1,159.34,159.34
ITEM119117,ORD20175,PROD1017,8,4469.71,35757.68
ITEM119118,ORD17493,PROD1032,2,1517.99,3035.98
ITEM119119,ORD22349,PROD1229,3,1233.33,3699.99
ITEM119120,ORD14460,PROD1231,8,666.04,5328.32
ITEM119121,ORD13208,PROD1159,7,1271.03,8897.21
ITEM119122,ORD21423,PROD1082,8,3248.1,25984.8
ITEM119123,ORD20780,PROD1261,4,3207.74,12830.96
ITEM119124,ORD14637,PROD1221,3,3590.66,10771.98
ITEM119125,ORD15027,PROD1093,7,167.84,1174.88
ITEM119126,ORD11777,PROD1003,6,1789.04,10734.24
ITEM119127,ORD22950,PROD1255,1,1008.76,1008.76
ITEM119128,ORD23299,PROD1133,7,667.35,4671.45
ITEM119129,ORD19533,PROD1005,2,3427.98,6855.96
ITEM119130,ORD14903,PROD1013,3,3071.65,9214.95
ITEM119131,ORD19824,PROD1206,7,625.62,4379.34
ITEM119132,ORD19245,PROD1067,3,4297.16,12891.48
ITEM119133,ORD24352,PROD1004,4,2746.46,10985.84
ITEM119134,ORD13353,PROD1227,4,4826.71,19306.84
ITEM119135,ORD21122,PROD1001,3,645.25,1935.75
ITEM119136,ORD13702,PROD1064,9,2746.66,24719.94
ITEM119137,ORD15005,PROD1125,10,626.25,6262.5
ITEM119138,ORD12616,PROD1193,1,1804.61,1804.61
ITEM119139,ORD21324,PROD1169,8,3218.73,25749.84
ITEM119140,ORD11935,PROD1083,6,3887.08,23322.48
ITEM119141,ORD12999,PROD1206,9,625.62,5630.58
ITEM119142,ORD24428,PROD1291,8,3115.96,24927.68
ITEM119143,ORD15521,PROD1023,2,2050.0,4100.0
ITEM119144,ORD11704,PROD1243,3,199.22,597.66
ITEM119145,ORD10600,PROD1250,6,3133.08,18798.48
ITEM119146,ORD21917,PROD1122,3,4101.01,12303.03
ITEM119147,ORD20197,PROD1131,5,3587.01,17935.05
ITEM119148,ORD17259,PROD1057,10,2200.9,22009.0
ITEM119149,ORD23049,PROD1028,10,4096.2,40962.0
ITEM119150,ORD14416,PROD1299,7,3341.64,23391.48
ITEM119151,ORD17587,PROD1124,1,1841.58,1841.58
ITEM119152,ORD15455,PROD1189,10,4563.77,45637.7
ITEM119153,ORD10358,PROD1267,7,170.83,1195.81
ITEM119154,ORD20358,PROD1175,7,3343.25,23402.75
ITEM119155,ORD22518,PROD1110,2,189.61,379.22
ITEM119156,ORD20538,PROD1144,4,754.84,3019.36
ITEM119157,ORD24192,PROD1298,3,856.75,2570.25
ITEM119158,ORD18723,PROD1087,2,1199.25,2398.5
ITEM119159,ORD11926,PROD1275,5,4493.4,22467.0
ITEM119160,ORD13220,PROD1187,3,1486.93,4460.79
ITEM119161,ORD12840,PROD1149,4,3789.1,15156.4
ITEM119162,ORD22241,PROD1200,1,3087.05,3087.05
ITEM119163,ORD22051,PROD1221,2,3590.66,7181.32
ITEM119164,ORD15220,PROD1036,7,2558.66,17910.62
ITEM119165,ORD13689,PROD1153,9,1694.42,15249.78
ITEM119166,ORD22016,PROD1004,8,2746.46,21971.68
ITEM119167,ORD19778,PROD1256,9,1433.76,12903.84
ITEM119168,ORD19648,PROD1033,10,299.93,2999.3
ITEM119169,ORD17973,PROD1090,2,1204.96,2409.92
ITEM119170,ORD14251,PROD1007,7,2325.72,16280.04
ITEM119171,ORD11592,PROD1119,10,1981.72,19817.2
ITEM119172,ORD23182,PROD1084,2,3372.26,6744.52
ITEM119173,ORD21192,PROD1190,5,1320.27,6601.35
ITEM119174,ORD19781,PROD1223,7,1279.49,8956.43
ITEM119175,ORD20362,PROD1236,2,3643.72,7287.44
ITEM119176,ORD16060,PROD1115,4,4280.26,17121.04
ITEM119177,ORD23504,PROD1019,1,3243.18,3243.18
ITEM119178,ORD13342,PROD1208,5,2471.88,12359.4
ITEM119179,ORD18713,PROD1184,6,1753.73,10522.38
ITEM119180,ORD18897,PROD1031,4,3680.01,14720.04
ITEM119181,ORD20744,PROD1293,9,4620.36,41583.24
ITEM119182,ORD17746,PROD1200,3,3087.05,9261.15
ITEM119183,ORD21253,PROD1041,2,3083.61,6167.22
ITEM119184,ORD22326,PROD1012,9,948.18,8533.62
ITEM119185,ORD14531,PROD1256,2,1433.76,2867.52
ITEM119186,ORD24744,PROD1194,9,4091.6,36824.4
ITEM119187,ORD15758,PROD1125,10,626.25,6262.5
ITEM119188,ORD24764,PROD1271,5,3320.4,16602.0
ITEM119189,ORD15648,PROD1266,10,2406.44,24064.4
ITEM119190,ORD13508,PROD1017,4,4469.71,17878.84
ITEM119191,ORD20078,PROD1255,9,1008.76,9078.84
ITEM119192,ORD11229,PROD1207,8,1554.5,12436.0
ITEM119193,ORD21792,PROD1264,4,608.23,2432.92
ITEM119194,ORD22877,PROD1295,8,4553.94,36431.52
ITEM119195,ORD19466,PROD1190,4,1320.27,5281.08
ITEM119196,ORD19933,PROD1297,9,1677.08,15093.72
ITEM119197,ORD12316,PROD1233,8,1847.95,14783.6
ITEM119198,ORD23836,PROD1036,1,2558.66,2558.66
ITEM119199,ORD23030,PROD1084,10,3372.26,33722.6
ITEM119200,ORD15884,PROD1243,5,199.22,996.1
ITEM119201,ORD18671,PROD1216,10,1362.38,13623.8
ITEM119202,ORD18043,PROD1044,9,2854.17,25687.53
ITEM119203,ORD11558,PROD1203,2,970.58,1941.16
ITEM119204,ORD13521,PROD1252,10,4092.95,40929.5
ITEM119205,ORD12113,PROD1098,5,4297.49,21487.45
ITEM119206,ORD22574,PROD1032,5,1517.99,7589.95
ITEM119207,ORD23729,PROD1150,2,1711.21,3422.42
ITEM119208,ORD22939,PROD1138,8,4627.04,37016.32
ITEM119209,ORD12511,PROD1160,5,2908.97,14544.85
ITEM119210,ORD14485,PROD1120,10,1446.78,14467.8
ITEM119211,ORD12943,PROD1119,4,1981.72,7926.88
ITEM119212,ORD20651,PROD1009,5,3461.14,17305.7
ITEM119213,ORD22230,PROD1246,10,4265.88,42658.8
ITEM119214,ORD19364,PROD1271,2,3320.4,6640.8
ITEM119215,ORD17682,PROD1246,10,4265.88,42658.8
ITEM119216,ORD12808,PROD1080,1,795.41,795.41
ITEM119217,ORD24402,PROD1285,8,4189.26,33514.08
ITEM119218,ORD19773,PROD1106,8,884.73,7077.84
ITEM119219,ORD21099,PROD1236,1,3643.72,3643.72
ITEM119220,ORD11584,PROD1274,8,2226.43,17811.44
ITEM119221,ORD16961,PROD1299,10,3341.64,33416.4
ITEM119222,ORD23632,PROD1210,10,2893.65,28936.5
ITEM119223,ORD20507,PROD1241,6,599.63,3597.78
ITEM119224,ORD12218,PROD1169,2,3218.73,6437.46
ITEM119225,ORD13292,PROD1117,7,400.72,2805.04
ITEM119226,ORD19751,PROD1231,9,666.04,5994.36
ITEM119227,ORD14670,PROD1216,1,1362.38,1362.38
ITEM119228,ORD18766,PROD1282,1,2895.52,2895.52
ITEM119229,ORD13687,PROD1194,9,4091.6,36824.4
ITEM119230,ORD10111,PROD1013,10,3071.65,30716.5
ITEM119231,ORD14939,PROD1236,6,3643.72,21862.32
ITEM119232,ORD18917,PROD1276,2,1112.55,2225.1
ITEM119233,ORD22473,PROD1200,5,3087.05,15435.25
ITEM119234,ORD21712,PROD1194,9,4091.6,36824.4
ITEM119235,ORD10731,PROD1160,10,2908.97,29089.7
ITEM119236,ORD11437,PROD1097,9,305.84,2752.56
ITEM119237,ORD10461,PROD1116,1,2606.82,2606.82
ITEM119238,ORD11533,PROD1011,3,1130.33,3390.99
ITEM119239,ORD16360,PROD1024,9,2129.47,19165.23
ITEM119240,ORD15995,PROD1237,5,2037.32,10186.6
ITEM119241,ORD12930,PROD1025,9,2177.99,19601.91
ITEM119242,ORD11468,PROD1030,6,660.5,3963.0
ITEM119243,ORD24862,PROD1292,9,2144.35,19299.15
ITEM119244,ORD18849,PROD1070,9,1262.34,11361.06
ITEM119245,ORD19420,PROD1110,2,189.61,379.22
ITEM119246,ORD17332,PROD1088,8,2929.74,23437.92
ITEM119247,ORD12083,PROD1044,1,2854.17,2854.17
ITEM119248,ORD23024,PROD1011,2,1130.33,2260.66
ITEM119249,ORD11258,PROD1201,8,1725.94,13807.52
ITEM119250,ORD15725,PROD1259,8,3411.14,27289.12
ITEM119251,ORD16553,PROD1139,6,2449.39,14696.34
ITEM119252,ORD13574,PROD1253,9,1019.7,9177.3
ITEM119253,ORD10906,PROD1054,7,2198.39,15388.73
ITEM119254,ORD22104,PROD1133,8,667.35,5338.8
ITEM119255,ORD18687,PROD1090,8,1204.96,9639.68
ITEM119256,ORD19776,PROD1144,10,754.84,7548.4
ITEM119257,ORD11983,PROD1065,7,1387.72,9714.04
ITEM119258,ORD14659,PROD1058,3,824.44,2473.32
ITEM119259,ORD16542,PROD1261,5,3207.74,16038.7
ITEM119260,ORD24974,PROD1223,9,1279.49,11515.41
ITEM119261,ORD17584,PROD1032,10,1517.99,15179.9
ITEM119262,ORD15773,PROD1113,7,3940.66,27584.62
ITEM119263,ORD11675,PROD1250,6,3133.08,18798.48
ITEM119264,ORD19229,PROD1016,7,2581.93,18073.51
ITEM119265,ORD19181,PROD1014,8,3708.82,29670.56
ITEM119266,ORD13355,PROD1097,9,305.84,2752.56
ITEM119267,ORD24656,PROD1083,1,3887.08,3887.08
ITEM119268,ORD22921,PROD1297,5,1677.08,8385.4
ITEM119269,ORD22604,PROD1254,6,1650.17,9901.02
ITEM119270,ORD20790,PROD1117,4,400.72,1602.88
ITEM119271,ORD20745,PROD1259,7,3411.14,23877.98
ITEM119272,ORD19117,PROD1122,10,4101.01,41010.1
ITEM119273,ORD12715,PROD1141,5,439.38,2196.9
ITEM119274,ORD10847,PROD1289,5,3320.42,16602.1
ITEM119275,ORD22003,PROD1297,4,1677.08,6708.32
ITEM119276,ORD21121,PROD1186,2,2078.45,4156.9
ITEM119277,ORD16320,PROD1139,3,2449.39,7348.17
ITEM119278,ORD12841,PROD1232,1,1252.72,1252.72
ITEM119279,ORD12383,PROD1167,4,2295.54,9182.16
ITEM119280,ORD15849,PROD1242,9,4597.59,41378.31
ITEM119281,ORD21040,PROD1235,1,1308.47,1308.47
ITEM119282,ORD15504,PROD1152,4,4899.54,19598.16
ITEM119283,ORD24265,PROD1045,4,2031.62,8126.48
ITEM119284,ORD15407,PROD1027,7,1234.51,8641.57
ITEM119285,ORD21797,PROD1216,1,1362.38,1362.38
ITEM119286,ORD22619,PROD1118,8,3123.46,24987.68
ITEM119287,ORD10868,PROD1054,4,2198.39,8793.56
ITEM119288,ORD20990,PROD1235,6,1308.47,7850.82
ITEM119289,ORD15603,PROD1180,10,282.77,2827.7
ITEM119290,ORD20854,PROD1254,3,1650.17,4950.51
ITEM119291,ORD12849,PROD1070,9,1262.34,11361.06
ITEM119292,ORD20259,PROD1203,1,970.58,970.58
ITEM119293,ORD24357,PROD1294,4,2805.62,11222.48
ITEM119294,ORD21444,PROD1195,3,2170.32,6510.96
ITEM119295,ORD11515,PROD1171,3,4799.24,14397.72
ITEM119296,ORD18258,PROD1108,9,3704.03,33336.27
ITEM119297,ORD15035,PROD1237,9,2037.32,18335.88
ITEM119298,ORD17408,PROD1150,4,1711.21,6844.84
ITEM119299,ORD22638,PROD1081,10,3530.46,35304.6
ITEM119300,ORD15455,PROD1282,10,2895.52,28955.2
ITEM119301,ORD11994,PROD1087,1,1199.25,1199.25
ITEM119302,ORD21384,PROD1239,3,4207.19,12621.57
ITEM119303,ORD14315,PROD1060,7,236.58,1656.06
ITEM119304,ORD21493,PROD1095,3,795.75,2387.25
ITEM119305,ORD10269,PROD1102,6,232.42,1394.52
ITEM119306,ORD17618,PROD1178,3,3893.15,11679.45
ITEM119307,ORD17779,PROD1294,1,2805.62,2805.62
ITEM119308,ORD22759,PROD1268,6,4633.46,27800.76
ITEM119309,ORD23924,PROD1070,3,1262.34,3787.02
ITEM119310,ORD14340,PROD1107,10,4785.24,47852.4
ITEM119311,ORD23654,PROD1292,6,2144.35,12866.1
ITEM119312,ORD18280,PROD1271,9,3320.4,29883.6
ITEM119313,ORD24923,PROD1230,4,2789.92,11159.68
ITEM119314,ORD23893,PROD1218,9,4863.62,43772.58
ITEM119315,ORD21707,PROD1130,8,4864.62,38916.96
ITEM119316,ORD20825,PROD1159,1,1271.03,1271.03
ITEM119317,ORD15344,PROD1187,9,1486.93,13382.37
ITEM119318,ORD10052,PROD1254,5,1650.17,8250.85
ITEM119319,ORD15357,PROD1041,5,3083.61,15418.05
ITEM119320,ORD10532,PROD1138,9,4627.04,41643.36
ITEM119321,ORD10635,PROD1203,8,970.58,7764.64
ITEM119322,ORD22574,PROD1291,2,3115.96,6231.92
ITEM119323,ORD15053,PROD1294,8,2805.62,22444.96
ITEM119324,ORD13699,PROD1285,9,4189.26,37703.34
ITEM119325,ORD16266,PROD1112,10,4196.85,41968.5
ITEM119326,ORD14832,PROD1032,2,1517.99,3035.98
ITEM119327,ORD23702,PROD1042,1,3214.48,3214.48
ITEM119328,ORD11450,PROD1083,7,3887.08,27209.56
ITEM119329,ORD19898,PROD1193,3,1804.61,5413.83
ITEM119330,ORD14725,PROD1280,6,3671.85,22031.1
ITEM119331,ORD18393,PROD1221,1,3590.66,3590.66
ITEM119332,ORD19393,PROD1264,1,608.23,608.23
ITEM119333,ORD19624,PROD1001,1,645.25,645.25
ITEM119334,ORD13069,PROD1243,1,199.22,199.22
ITEM119335,ORD14115,PROD1099,1,2544.04,2544.04
ITEM119336,ORD19153,PROD1004,8,2746.46,21971.68
ITEM119337,ORD14606,PROD1161,8,2227.52,17820.16
ITEM119338,ORD24475,PROD1285,7,4189.26,29324.82
ITEM119339,ORD23587,PROD1064,8,2746.66,21973.28
ITEM119340,ORD23989,PROD1212,7,3926.1,27482.7
ITEM119341,ORD23980,PROD1088,4,2929.74,11718.96
ITEM119342,ORD21377,PROD1014,10,3708.82,37088.2
ITEM119343,ORD10596,PROD1275,9,4493.4,40440.6
ITEM119344,ORD12402,PROD1197,1,3522.61,3522.61
ITEM119345,ORD23483,PROD1066,9,236.67,2130.03
ITEM119346,ORD12900,PROD1078,5,2486.64,12433.2
ITEM119347,ORD15959,PROD1224,7,2155.03,15085.21
ITEM119348,ORD23987,PROD1197,7,3522.61,24658.27
ITEM119349,ORD10228,PROD1079,7,3543.11,24801.77
ITEM119350,ORD22386,PROD1193,7,1804.61,12632.27
ITEM119351,ORD19530,PROD1015,6,997.64,5985.84
ITEM119352,ORD17841,PROD1251,10,1519.65,15196.5
ITEM119353,ORD20071,PROD1072,4,1223.57,4894.28
ITEM119354,ORD24798,PROD1176,7,2837.8,19864.6
ITEM119355,ORD11504,PROD1133,10,667.35,6673.5
ITEM119356,ORD23583,PROD1069,2,1643.69,3287.38
ITEM119357,ORD14878,PROD1048,10,1997.9,19979.0
ITEM119358,ORD23158,PROD1265,3,2046.66,6139.98
ITEM119359,ORD13992,PROD1065,4,1387.72,5550.88
ITEM119360,ORD22020,PROD1191,10,1130.89,11308.9
ITEM119361,ORD15945,PROD1190,10,1320.27,13202.7
ITEM119362,ORD19815,PROD1015,6,997.64,5985.84
ITEM119363,ORD15810,PROD1263,2,325.36,650.72
ITEM119364,ORD21310,PROD1192,3,3111.02,9333.06
ITEM119365,ORD11454,PROD1059,10,404.16,4041.6
ITEM119366,ORD14643,PROD1021,4,3011.42,12045.68
ITEM119367,ORD13157,PROD1020,9,1132.25,10190.25
ITEM119368,ORD19959,PROD1229,7,1233.33,8633.31
ITEM119369,ORD20655,PROD1089,5,3456.71,17283.55
ITEM119370,ORD15451,PROD1164,3,1909.34,5728.02
ITEM119371,ORD12339,PROD1005,3,3427.98,10283.94
ITEM119372,ORD12587,PROD1126,5,2513.07,12565.35
ITEM119373,ORD17911,PROD1207,1,1554.5,1554.5
ITEM119374,ORD19477,PROD1071,9,2968.54,26716.86
ITEM119375,ORD21811,PROD1045,9,2031.62,18284.58
ITEM119376,ORD12601,PROD1117,9,400.72,3606.48
ITEM119377,ORD13866,PROD1094,5,3929.4,19647.0
ITEM119378,ORD21384,PROD1033,4,299.93,1199.72
ITEM119379,ORD17824,PROD1126,7,2513.07,17591.49
ITEM119380,ORD15652,PROD1009,5,3461.14,17305.7
ITEM119381,ORD20437,PROD1093,9,167.84,1510.56
ITEM119382,ORD14937,PROD1055,2,3039.56,6079.12
ITEM119383,ORD22741,PROD1211,9,4093.38,36840.42
ITEM119384,ORD18189,PROD1031,7,3680.01,25760.07
ITEM119385,ORD10073,PROD1263,9,325.36,2928.24
ITEM119386,ORD11545,PROD1128,3,2156.52,6469.56
ITEM119387,ORD24416,PROD1128,5,2156.52,10782.6
ITEM119388,ORD18289,PROD1281,3,1103.66,3310.98
ITEM119389,ORD15907,PROD1026,1,3252.12,3252.12
ITEM119390,ORD13489,PROD1156,10,1519.27,15192.7
ITEM119391,ORD17699,PROD1159,9,1271.03,11439.27
ITEM119392,ORD22012,PROD1182,2,2159.95,4319.9
ITEM119393,ORD24567,PROD1054,4,2198.39,8793.56
ITEM119394,ORD12545,PROD1082,9,3248.1,29232.9
ITEM119395,ORD17174,PROD1149,5,3789.1,18945.5
ITEM119396,ORD20090,PROD1156,1,1519.27,1519.27
ITEM119397,ORD13694,PROD1146,6,2519.34,15116.04
ITEM119398,ORD14776,PROD1226,9,759.3,6833.7
ITEM119399,ORD11786,PROD1191,4,1130.89,4523.56
ITEM119400,ORD21185,PROD1109,2,3331.09,6662.18
ITEM119401,ORD23873,PROD1265,7,2046.66,14326.62
ITEM119402,ORD21940,PROD1031,3,3680.01,11040.03
ITEM119403,ORD18250,PROD1121,3,3347.35,10042.05
ITEM119404,ORD10753,PROD1226,4,759.3,3037.2
ITEM119405,ORD10469,PROD1138,9,4627.04,41643.36
ITEM119406,ORD23585,PROD1179,7,4238.13,29666.91
ITEM119407,ORD15233,PROD1053,6,4782.41,28694.46
ITEM119408,ORD12812,PROD1231,9,666.04,5994.36
ITEM119409,ORD16333,PROD1142,3,3060.45,9181.35
ITEM119410,ORD11415,PROD1246,9,4265.88,38392.92
ITEM119411,ORD10589,PROD1060,4,236.58,946.32
ITEM119412,ORD15013,PROD1291,10,3115.96,31159.6
ITEM119413,ORD14605,PROD1207,9,1554.5,13990.5
ITEM119414,ORD10152,PROD1001,10,645.25,6452.5
ITEM119415,ORD15873,PROD1165,5,2690.86,13454.3
ITEM119416,ORD14630,PROD1157,9,1721.69,15495.21
ITEM119417,ORD15482,PROD1057,9,2200.9,19808.1
ITEM119418,ORD15961,PROD1004,2,2746.46,5492.92
ITEM119419,ORD17617,PROD1113,2,3940.66,7881.32
ITEM119420,ORD20538,PROD1137,9,1346.58,12119.22
ITEM119421,ORD18677,PROD1128,1,2156.52,2156.52
ITEM119422,ORD13866,PROD1016,8,2581.93,20655.44
ITEM119423,ORD15109,PROD1276,5,1112.55,5562.75
ITEM119424,ORD16299,PROD1198,5,3896.71,19483.55
ITEM119425,ORD22327,PROD1297,9,1677.08,15093.72
ITEM119426,ORD24242,PROD1026,6,3252.12,19512.72
ITEM119427,ORD13178,PROD1259,9,3411.14,30700.26
ITEM119428,ORD22793,PROD1018,9,1433.44,12900.96
ITEM119429,ORD18234,PROD1110,10,189.61,1896.1
ITEM119430,ORD19274,PROD1139,3,2449.39,7348.17
ITEM119431,ORD13569,PROD1223,5,1279.49,6397.45
ITEM119432,ORD16789,PROD1127,5,4256.09,21280.45
ITEM119433,ORD10384,PROD1069,1,1643.69,1643.69
ITEM119434,ORD22004,PROD1253,2,1019.7,2039.4
ITEM119435,ORD19565,PROD1283,10,2364.48,23644.8
ITEM119436,ORD19795,PROD1168,1,1662.65,1662.65
ITEM119437,ORD13662,PROD1187,8,1486.93,11895.44
ITEM119438,ORD13089,PROD1256,6,1433.76,8602.56
ITEM119439,ORD19900,PROD1181,5,1399.79,6998.95
ITEM119440,ORD11962,PROD1219,10,1189.87,11898.7
ITEM119441,ORD16478,PROD1171,5,4799.24,23996.2
ITEM119442,ORD19120,PROD1260,9,2461.54,22153.86
ITEM119443,ORD24794,PROD1004,6,2746.46,16478.76
ITEM119444,ORD18775,PROD1155,1,2189.7,2189.7
ITEM119445,ORD24221,PROD1278,5,1283.03,6415.15
ITEM119446,ORD24490,PROD1052,5,1090.42,5452.1
ITEM119447,ORD13881,PROD1192,7,3111.02,21777.14
ITEM119448,ORD21871,PROD1202,3,1253.59,3760.77
ITEM119449,ORD11374,PROD1135,3,4872.38,14617.14
ITEM119450,ORD10800,PROD1157,6,1721.69,10330.14
ITEM119451,ORD11768,PROD1182,5,2159.95,10799.75
ITEM119452,ORD14670,PROD1181,8,1399.79,11198.32
ITEM119453,ORD20070,PROD1297,7,1677.08,11739.56
ITEM119454,ORD12894,PROD1129,4,4260.41,17041.64
ITEM119455,ORD14224,PROD1009,5,3461.14,17305.7
ITEM119456,ORD17180,PROD1195,4,2170.32,8681.28
ITEM119457,ORD11659,PROD1275,2,4493.4,8986.8
ITEM119458,ORD22190,PROD1218,9,4863.62,43772.58
ITEM119459,ORD11636,PROD1197,2,3522.61,7045.22
ITEM119460,ORD19178,PROD1038,5,2632.72,13163.6
ITEM119461,ORD21607,PROD1048,10,1997.9,19979.0
ITEM119462,ORD18234,PROD1271,4,3320.4,13281.6
ITEM119463,ORD17864,PROD1133,5,667.35,3336.75
ITEM119464,ORD10959,PROD1146,4,2519.34,10077.36
